institutionCode,collectionCode,locationID,recordedBy,verbatimEventDate,continent,country,stateProvince,county,fieldNumber,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,stratGroup,stratFormation,stratMember,stratBed,bioZone,lithology
CASG,Fossil,66889,Arnold,,North America,USA,California,Los Angeles,,,,,,,,,,,,,,,
CASG,Fossil,66891,JB Smith,1906 [?],North America,USA,California,San Diego,,Cenozoic,Cenozoic,Quaternary,Quaternary,,,,,,,,,,
CASG,Fossil,66892,Harold Hannibal,66-67,North America,USA,California,Santa Cruz,,,,,,,,,,,,,,,
CASG,Fossil,66893,Delos Arnold,"April 17, 1904",North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,San Pedro,,,,
CASG,Fossil,66894,Delos Arnold,,North America,USA,California,Los Angeles,[7],Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,San Pedro,,,,
CASG,Fossil,66895,,,North America,USA,California,San Diego,,Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,San Pedro,,,,
CASG,Fossil,66897,,,North America,USA,California,San Diego,,Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,San Pedro,,,,
CASG,Fossil,66898,JP Smith,1906,North America,USA,California,San Diego,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,San Pedro,,,,
CASG,Fossil,66900,SWM,,North America,USA,California,Ventura,,,,,,,,,,,,,,,
CASG,Fossil,66902,SW Muller,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,Pico,,,,
CASG,Fossil,66903,,,North America,USA,Washington,Clallam,,,,,,,,,,,,,,,
CASG,Fossil,66904,Carson,1923,North America,USA,California,San Diego,,,,,,,,,,,,,,,
CASG,Fossil,66909,Robert Anderson,1921,,Egypt,,,A-50,Cenozoic,Cenozoic,Tertiary,Tertiary,,,,,,Clyp-Langanum,,,,
CASG,Fossil,66911,Robert Anderson,1921,,Egypt,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66912,WG Hewatt,5/17/1946,North America,USA,Puerto Rico,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,PonceIs,,,,
CASG,Fossil,66913,WW Valentine,,North America,Mexico,"Baja California
",,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66916,JE,1967,North America,USA,California,Humboldt,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,Wildcat,Rio Dell,,,,
CASG,Fossil,66917,TF Thompson,,North America,Panama,Canal Zone,,[Emp 4],Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Emperador ,,,,limestone
CASG,Fossil,66918,Dr F Krantz,,,Egypt,,,[86],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66920,Robert Anderson,3/9/1921,,Egypt,,,A-48,,,Tertiary,Tertiary,,,,,,,,,,
CASG,Fossil,66922,HA Ward,,,Egypt,,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66923,,,North America,USA,California,Imperial,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Carrizo,,,,
CASG,Fossil,66925,WS Kew,Oct 1920,North America,Mexico,Baja California Sur,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,San Ysidro,,,,in beds above white shale
CASG,Fossil,66926,TF Thompson,1943,North America,Panama,,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Chilibre ,,,,limestone
CASG,Fossil,66927,Dr Thos Porter,7/22/1889,,Australia,Victoria,,[11180],,,,,,,,,,,,,,
CASG,Fossil,66928,TF Thompson,,North America,Panama,Canal Zone,,[Emp4],Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Emperador ,,,,limestone
CASG,Fossil,66929,GH Ashley,1893,North America,USA,California,San Mateo,"C1, C905",Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Merced,,,,
CASG,Fossil,66930,PW Harrison,,North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66931,Arnold | Anderson,4 Aug 1906,North America,USA,California,Santa Barbara,[PCW],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66932,RB Moran,4/11/1906?,North America,USA,California,Santa Barbara,[F-21],Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,66933,Carson,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Pico-Saugus,,,,
CASG,Fossil,66934,,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,San Pedro,,,,
CASG,Fossil,66935,Carson,1923,North America,USA,California,San Diego,,,,,,,,,,,,,,,
CASG,Fossil,66936,,,North America,USA,California,Los Angeles,,,,,,,,,,,,,,,
CASG,Fossil,66937,,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,San Pedro,,,,
CASG,Fossil,66938,,,North America,USA,California,Ventura ?,,Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Recent,,,,,,,,
CASG,Fossil,66939,Owen T Marsh,4/13/1952,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66940,Arnold,,North America,USA,California,San Diego,[26],Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,San Pedro,,,,
CASG,Fossil,66941,,,North America,USA,California,San Diego,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,San Diego,,,,
CASG,Fossil,66943,Cassel,,North America,USA,California,Los Angeles,[66],,,Quaternary,Quaternary,,,,,,,,,,
CASG,Fossil,66944,Dr Woodward,,North America,USA,California,San Diego,[33 SD],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66945,TR Pemberton,,North America,USA,California,Ventura,[33],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,San Diego,,,,
CASG,Fossil,66952,EA Thomas Party 11,7/11/1923,North America,USA,California,Monterey,[LQ303],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Purisima,,,,soft unconsolidated sandstone overlying  granite
CASG,Fossil,66953,Chester Cassell,,North America,USA,California,Monterey,S-1631,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,66954,SW Muller | WN Barbat | WR Davidson,1951,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66955,Harold Hannibal,,North America,USA,California,Santa Cruz,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Purisima,,,,
CASG,Fossil,66956,JP Smith | Harold Hannibal,,North America,USA,California,Kings,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66957,L Lovely,4/21/1951,North America,USA,California,Fresno,No 4-1-L,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66959,WN Barbat,5/20/1951,North America,USA,California,Fresno,No S-1,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66960,CA Waring,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Jacalitos,,,,
CASG,Fossil,66961,RN Ferguson,,North America,USA,California,Fresno,[No 5],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66962,JP Smith,,North America,USA,California,Fresno,[No 16],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Etchegoin,,,,
CASG,Fossil,66963,,,North America,USA,California,Santa Cruz,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Purisima,,,,
CASG,Fossil,66964,,,North America,USA,California,Kings,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Jacalitos Etchegoin,,,,
CASG,Fossil,66965,,,North America,USA,California,Fresno,[WCE(1)],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66966,AR Johnston,,North America,USA,California,Fresno,No 22,,,,,,,,,,,,,,
CASG,Fossil,66968,,,North America,USA,California,Fresno ,No 91,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66969,Ray Thornton,,North America,USA,California,Kings,[ELE],,,,,,,,,,,,,,
CASG,Fossil,66970,,,North America,USA,California,Fresno?,,,,,,,,,,,,,,,
CASG,Fossil,66972,,,North America,USA,California,Fresno,[No24],,,,,,,,,,,,,,
CASG,Fossil,66973,GR LaPerle,4/13/1952,North America,USA,California,Fresno,[GSR3-46-10D],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66974,SWM,4/24/1954,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Jacalitos,,,,
CASG,Fossil,66976,Owen T Marsh,4/13/1952,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66977,Balser,1986,North America,USA,California,Fresno ?,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66981,Curtis | Adams,,North America,USA,California,Ventura,[Ca 15],Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,Fernando,,,,
CASG,Fossil,66985,OTM,5/3/1952[?],North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66986,,,North America,USA,California,Monterey,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Santa Margarita,,,,
CASG,Fossil,66987,RN Ferguson,1908,North America,USA,California,Fresno ?,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Etchegoin,,,,
CASG,Fossil,66988,Raj B Guruswami Naidu | R Borello,1994,North America,USA,California,Santa Cruz,RBGN 1994-6,,,,,,,,,,,,,,
CASG,Fossil,66989,WR Hamilton,,North America,USA,California,Fresno,[H-25],,,,,,,,,,,,,,
CASG,Fossil,66990,,,North America,USA,California,Fresno?,[Hr31?],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Jacalitos,,,,
CASG,Fossil,66991,Harold Hannibal,,North America,USA,California,Kings,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66992,RN Ferguson,,North America,USA,California,Fresno,[No31],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Etchegoin,,,,
CASG,Fossil,66993,RN Ferguson,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66994,NL Taliaferro,6/11/1935,North America,USA,California,Monterey, I-TT,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66995,,,North America,USA,California,Fresno?,,,,,,,,,,,,,,,
CASG,Fossil,66996,,,North America,USA,California,Fresno,[SM 20],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66997,C Cassel | T Hill | Wayman,1923,North America,USA,California,Orange,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,66999,GR LaPerle,4/12/1952,North America,USA,California,Fresno,1-52-10D,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67000,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67001,CR Swarts,11/10/1919,North America,USA,California,Fresno,[F 21-22],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67003,SV Shepard,10/18/1952,North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Purisima,,,,
CASG,Fossil,67006,JP Smith,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,67007,DL Bryant & SW Muller,1953,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,"Etchegoin
",,,,
CASG,Fossil,67008,Owen T Marsh,4/13/1952,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67009,SWM,4/24/1954,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,67011,Owen T Marsh,5/3/1952,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67012,Ralph Arnold,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Jacalitos,,,,
CASG,Fossil,67014,WH Ochsner,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67015,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67018,,,North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,Merced,,,,
CASG,Fossil,67019,GR LaPerle,4/13/1952,North America,USA,California,Fresno,1-52-10D,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67020,Leslie Gorrell,7/19/1923,North America,USA,California,Monterey,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Jacalitos,,,,
CASG,Fossil,67021,WW Valentine,,North America,Mexico,"Baja California 
",,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,67022,Ben F Hake,,North America,Mexico,Baja California Sur,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Salada,,,,
CASG,Fossil,67023,Radcliff,,North America,USA,California,Ventura,C-35;Ca66,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Fernando,,,,
CASG,Fossil,67024,C Carson,1936,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Pico-Saugus,,,,
CASG,Fossil,67025,Carson,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Pico-Saugus,,,,
CASG,Fossil,67026,SM,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Santa Barbara,,,,
CASG,Fossil,67027,S Muller,7/2/1931,North America,USA,California,Ventura,[#6-31],Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,Saugus,,,,
CASG,Fossil,67029,Coates,,North America,USA,California,Ventura ?,Loc.E-36/C.56?,Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,Fernando,,,,
CASG,Fossil,67030,,,North America,USA,California,Marin,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,67031,,,North America,USA,California,Ventura,# 6-31?,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,67033,RB Moran,,North America,USA,California,Ventura,[Loc.24],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,67034,,,North America,USA,California,Ventura,,,,,,,,,,,,,,,
CASG,Fossil,67035,,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,Saugus,,,,
CASG,Fossil,67036,Dr Stephen Bowers,,North America,USA,California,Ventura,2903,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,67037,,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,Saugus,,,,
CASG,Fossil,67038,Radcliffe,,North America,USA,California,Ventura,[Loc.C-35],Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,Fernando,,,,
CASG,Fossil,67039,,,North America,USA,California,Santa Barbara,,,,,,,,,,,,,,,
CASG,Fossil,67040,,1929,North America,Mexico,"Baja California
",,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,67041,Owen Marsh,4/13/1952,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,67042,,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,Fernando,,,,
CASG,Fossil,67043,,,North America,USA,California,Monterey,[S-1640],Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,67045,Charles Baumbach,,North America,Mexico,Baja California Norte,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene ,,,,,,,,
CASG,Fossil,67046,,,North America,USA,California,San Luis Obispo,U-14/Nip 25,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Jacalitos Etchegoin,,,,
CASG,Fossil,67047,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,67048,,,North America,USA,California,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67049,RN Ferguson,1980,North America,USA,California,Fresno,[no14],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67050,,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,67051,,,North America,USA,California,Fresno,III 6,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67052,R Stewart,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,San Joaquin,,,,
CASG,Fossil,67053,W Dill | LL Sloss | Hubert Gregory Schenck,5/27/1933,North America,USA,California,Alameda,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Briones,,,,
CASG,Fossil,67054,CR Swarts,,North America,USA,California,,F 34,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67055,SW Muller | WN Barbat | WR Davidson,1951,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67056,,,North America,USA,California,Fresno,53-54 No,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67057,JZ Davis | PL Henderson,6/12/1956 ,North America,USA,California,Santa Cruz,Loc9,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene ,,,,,,,,
CASG,Fossil,67058,,,North America,USA,California,San Mateo,"F18, C4",Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Merced,,,,
CASG,Fossil,67060,W Stuart,1892,North America,USA,California,San Mateo [?],1093,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,67061,HN Salisbury,,North America,USA,California,Marin,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Merced,,,,
CASG,Fossil,67063,GH Ashley,1893,North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Merced,,,,
CASG,Fossil,67064,Harold Hannibal,,North America,USA,California,Humboldt,[C77],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,Wildcat,Eel River,,,,
CASG,Fossil,67065,,,North America,USA,California,Humboldt,[C69],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,Wildcat,,,,,
CASG,Fossil,67066,GH Ashley,1893,North America,USA,California,San Mateo,[C9],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Merced,,,,
CASG,Fossil,67067,SD Soc | NH,,,Japan,,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,67068,Richards | SW Muller,9/12/1931,North America,USA,California,San Luis Obispo,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67070,Fortine | Hubert Gregory Schenck,Jul 1925,North America,USA,California,San Luis Obispo,[1048],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67071,Geo L Richards Jr,,North America,USA,California,San Luis Obispo,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67072,RB Moran,1908,North America,USA,California,Monterey,Arnold C1000,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67073,NL Taliaferro,5/24/1935,North America,USA,California,,I-S,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,67075,Chester Cassell,,North America,USA,California,Monterey,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67076,,,North America,USA,California,Santa Cruz,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,67079,RB Moran,1907-1908?,North America,USA,California,Monterey,C-1001,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67083,HB Post,7/9/1939,North America,USA,California,Ventura,SU Loc 2151,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,67085,RB Moran,,North America,USA,California,Monterey,[C-1014],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67087,SGS,1943,North America,USA,California,Monterey,[4023 ?],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67088,RB Moran,1908,North America,USA,California,Monterey,[C-1005],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67089,H Ashauer | T Baldwin,Apr 1948,North America,USA,California,Monterey,A1,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Pancho Rico ,,,,
CASG,Fossil,67091,PW Reinhart,1935,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,67093,NLT,,North America,USA,California,,,,,,,,,,,,,,,,
CASG,Fossil,67094,WD Kleinpell,1921,North America,USA,California,San Luis Obispo,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67095,GL Richards | RM Kleinpell,3/4/1932,North America,USA,California,Monterey,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,67097,,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Modelo,,,,
CASG,Fossil,67098,,,North America,USA,California,Fresno,[K-17 ?],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,67099,Shell Oil Company,,North America,USA,California,Tulare,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,San Pablo,,,,
CASG,Fossil,67100,GL Richards | RM Kleinpell | Hubert Gregory Schenck,5/17/1931,North America,USA,California,Alameda,[LSJU 1066],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,San Pablo,Briones,,,,sandstone
CASG,Fossil,67101,Rogers,,North America,USA,California,Alameda,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,67102,,,North America,USA,California,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,67103,EB Hall,,North America,USA,California,Alameda,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,San Pablo,Briones,,,,sandstone
CASG,Fossil,67104,JE Eaton,,North America,USA,California,Santa Barbara,[UCLA Loc1838-R],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,San Pablo,Briones,,,,sandstone
CASG,Fossil,67105,Vickery,,North America,USA,California,Alameda,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,67106,Al Derryberry,10/6/1951,North America,USA,California,Santa Barbara,[UCLA Loc1838],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,"Santa Margarita, Briones",,,,
CASG,Fossil,67107,Geo L Richards Jr,,North America,USA,California,,[Loc 30],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Modelo,,,,
CASG,Fossil,67108,,,North America,USA,California,Contra Costa,,,,,,,,,,,,,,,
CASG,Fossil,67110,Honolulu Oil Corp,Jun 1949,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita Neroly,,,,Hard buff coarse sandstone calcareous with common echinoids
CASG,Fossil,67111,GP Kanakoff,Jun 1952,North America,USA,California,San Luis Obispo,[Lacmip 235-A],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,67112,Delos Arnold | Merriam,,North America,USA,California,Contra Costa,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,San Pablo,,,,
CASG,Fossil,67113,Gester | Pack,1910 ?,North America,USA,California,Contra Costa,[Loc#18],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,67114,,,North America,USA,California,Monterey,,,,,,,,,,,,,,,
CASG,Fossil,67115,,,North America,USA,California,Monterey,,,,,,,,,,,,,,,
CASG,Fossil,67116,Geo L Richards Jr,,North America,USA,California,San Luis Obispo,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
